text,news_link,label,gpt_4_label,Christoph
"President Donald Trump on Tuesday praised U.S. police departments and downplayed police violence against Black people, saying “more white people” are killed by police officers.",https://www.reuters.com/article/us-global-race-trump/trump-downplays-police-violence-against-black-people-says-more-white-people-killed-idUSKCN24F2WQ,1,0,1
But the White House played down the coronavirus crisis and called the high level of news coverage a ploy to hurt U.S. President Donald Trump.,https://www.reuters.com/article/us-china-health/who-warns-against-fatal-complacency-in-global-coronavirus-fight-idUSKCN20L0AF?feedType=RSS&feedName=topNews,0,1,1
The far right wants to make its shared fantasy of violent civil war a reality,https://www.alternet.org/2020/04/the-far-right-wants-to-make-its-shared-fantasy-of-violent-civil-war-a-reality/,0,1,1
"Yet the drumbeat for censorship goes on as the politicians whose ideas find favor with the mainstream media want to make sure theirs are the only ideas you ever get to hear. Today it will be about money, but only because money is the means to spread ideas.",https://thefederalist.com/2020/03/11/mike-bloombergs-flameout-proves-billions-cant-buy-elections/,0,1,1
Brooklyn measles outbreak: How a glossy booklet spread anti-vaccine messages in Orthodox Jewish communities,https://www.nbcnews.com/news/us-news/brooklyn-measles-outbreak-how-glossy-booklet-spread-anti-vaccine-messages-n993596,1,0,1
Anyone who has shouldered the burden of six-figure student loan debt knows the heavy toll it can take.,https://www.huffpost.com/entry/student-loan-debt-mental-health_l_5cd60660e4b0796a95dc15a0,1,0,1
"Dalelio, an anti-vaccine demostrator, was reportedly protesting a new state law that would stifle fraudulent medical exemptions for vaccinations.",https://www.breitbart.com/crime/2019/09/15/anti-vaxxer-arrested-throwing-menstrual-blood-california-senators/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,0,1,1
"Warren, a U.S. senator from Massachusetts, estimates her healthcare overhaul will cost an additional $20.5 trillion in federal spending over 10 years without the need to raise middle-class taxes, a claim questioned by some of her rivals in the 2020 White House race.",https://www.reuters.com/article/us-election-warren-healthcare-exclusive/exclusive-economist-who-backed-warren-healthcare-plan-has-doubts-about-her-wealth-tax-idUSKBN1XI01T,1,0,0
"The mandate was inserted into Obamacare administratively by Obama’s first HHS secretary, abortion rights champion Kathleen Sebelius, who declared birth control and abortion-related services to be women’s “preventive” health care.",http://feedproxy.google.com/~r/breitbart/~3/wEIhApAIZY0/,0,1,1
"Violence against women has plagued Mexico for years and the many killings of women drew international attention when they spiked in the 1990s, about the time of the signing of the North American Free Trade Agreement and of an increase in Juarez of manufacturing plants known as maquiladoras.",https://www.nbcnews.com/news/latino/shooting-death-young-woman-activist-returns-spotlight-femicides-juarez-mexico-n1120811?cid=public-rss_20200124,1,0,1
"Two donors are making generous donations to healthcare workers in Charleston, South Carolina, during the coronavirus pandemic.",http://feedproxy.google.com/~r/breitbart/~3/mxh1rjIfyOo/,0,1,1
"Remittances from the three Central Americans countries are being spiked by the growing inflow of asylum-seeking migrants into blue-collar jobs throughout the U.S. economy, via the border’s catch-and-release laws.",https://www.breitbart.com/politics/2019/01/02/migrants-remittances-to-mexico-central-america-jump-to-53-billion-in-2018/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,0,1,1
"In Portland, demonstrations following the deaths of George Floyd and a long list of other Black citizens stopped by police in routine matters have grown wild enough to be called “riots,” by authorities, though the damage seems mostly minor vandalism to the outside of buildings, including the federal courthouse. ",https://www.alternet.org/2020/07/the-battle-of-portland-is-just-plain-crazy-but-what-else-would-you-expect-in-donald-trumps-dystopian-america/,0,1,1
Though  Alexandria Ocasio-Cortez was by no means the first to describe migrant detention centres as concentration camps — disgraced Arizona Sheriff Joe Arpaio boasted his “tent city” in the Sonora Desert was just that — her comments ignited a firestorm of controversy.,https://www.alternet.org/2019/10/concentration-camps-have-deep-roots-in-liberal-democracies/,1,0,1
Joe Biden appeared to suffer trouble with his teleprompter on Friday and said George Floyd was to blame for his delayed jobs plan.,https://www.breitbart.com/politics/2020/06/05/joe-biden-blames-george-floyd-delayed-jobs-plan-claims-he-was-held-up-curb/,0,1,1
"Since Roe v. Wade, when the Supreme Court recognized the constitutional right to an abortion, state lawmakers have devised novel ways to cut off access to the procedure without banning it outright. One strategy is to require clinics and doctors to comply with an ever-expanding list of regulations, with the goal of essentially red-taping providers out of business.",https://www.huffpost.com/entry/john-roberts-abortion-supreme-court_n_5e613793c5b601904ea6fd78,0,1,1
"But the timing made the mailer less of an attack than an argument in favor of Lewis George: It arrived in mailboxes as protests over police killings of Black people, including George Floyd in Minneapolis, broke out nationwide and sparked calls for massive overhauls of police departments across the country.",https://www.huffpost.com/entry/janeese-lewis-george-districi-of-columbia-police-reform-city-councils_n_5edaab12c5b6dc3de7b95082,1,0,1
"Trump has threatened to deploy active-duty forces to combat protesters in U.S. cities, drawing rebukes from political leaders in both parties.",https://www.msn.com/en-us/news/politics/trump-invokes-floyd-on-job-data-even-as-black-unemployment-soars/ar-BB155HOl?ocid=ob-tw-enus-1550268740751,0,1,1
"Amplifying fresh critiques of wealthy inequality that have mounted throughout the coronavirus pandemic, Amazon founder Jeff Bezos—the world’s richest man—has added nearly $24 billion to his already massive fortune in 2020 as virus-related lockdowns across the globe have forced people to stay inside and fueled increased e-commerce demand.",https://www.alternet.org/2020/04/richest-man-in-the-world-jeff-bezos-now-24-billion-richer-amid-pandemic-biggest-coronavirus-stimulus-of-all/,0,1,1
A report in The New York Times claims that the UFC star Conor McGregor sexually assaulted a woman in Ireland.,https://www.huffpost.com/entry/ufc-conor-mcgregor-sexual-assault-investigation_n_5c9a7124e4b072a7f6008ff5,1,0,1
The Senate Republican leader said that some Democrats told him in private they were embarrassed by Pelosi and Schumer’s political stunt.,https://www.breitbart.com/politics/2020/03/23/mitch-mcconnell-democrats-embarrassed-pelosi-schumer-blocked-coronavirus-relief-bill/,0,1,1
"The cancellation of Olympic qualifying events wreaks havoc with athletes waiting to advance, organizers and federations forced to find new venues — not to mention disrupting hotel reservations, airplane flights, and ticket reservations.",,1,0,1
"His $16.3 trillion Green New Deal plan, perhaps one of his most prolific proposals, will be paid for, he claims, through a variety of methods including slashes in military spending and lawsuits against the fossil fuel industry.",http://feedproxy.google.com/~r/breitbart/~3/85tEDbEZqHE/,1,0,1
Republicans and Democrats criticized the president for not being more forceful in calling out white nationalists groups.,http://rssfeeds.usatoday.com/~/432769212/0/usatoday-newstopstories~Ivanka-Trump-aposNo-place-in-society-for-racism-white-supremacy-and-neonazisapos/,1,0,1
"According to the World Health Organization, anti-vaccine advocates have long propagated a myth that the DTaP vaccine causes SIDS.",https://www.huffpost.com/entry/anti-vaccine-billboards_n_5bd7fd03e4b017e5bfd52ac9,1,0,1
"In the weeks leading up to the District of Columbia’s primary election, a powerful interest group repeatedly hammered council candidate Janeese Lewis George with an attack that in the past has proved devastating: She was soft on crime and unsupportive of the D.C. police force.",https://www.huffpost.com/entry/janeese-lewis-george-districi-of-columbia-police-reform-city-councils_n_5edaab12c5b6dc3de7b95082,1,0,1
"Religion will also prove more attractive in a practical way. One of the underreported stories of the 2007-2008 financial crisis was the critical role various churches played in helping people cope with the abrupt collapse of home values, the big drop in retirement savings due to falling stock prices, and the subsequent tsunami of pink slips and salary cuts.",https://thefederalist.com/2020/01/16/how-americas-looming-debt-crisis-could-spark-the-next-great-awakening/,1,0,1
"Trump on Tuesday also touted the economic numbers under his administration before the coronavirus pandemic, said that former Presidents Bush and Obama didn't take up the police reform issue because they were not capable and said he is optimistic about a coronavirus vaccine",https://www.foxnews.com/politics/trump-rose-garden-executive-order-police.amp?__twitter_impression=true,1,0,1
